,0,1,2,3,4,5,6,7,8,9,10,11,12,13
59,DNB,-,-,-,-,-,-,-,2,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
60,DNB,-,-,-,-,-,-,-,1,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
61,102,79,57,7,8,178.94,7,caught,1,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
62,48*,-,25,6,2,192.00,7,not out,2,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
63,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
64,5*,5,4,1,0,125.00,7,not out,2,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
65,1,-,2,0,0,50.00,7,bowled,2,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
66,6,-,12,0,0,50.00,7,bowled,1,,v Australia,Sydney,21 Jan 2018,ODI # 3960
67,33,-,50,3,0,66.00,7,caught,1,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
68,6,-,12,0,0,50.00,7,caught,1,,v Australia,Perth,28 Jan 2018,ODI # 3968
69,28,29,26,4,1,107.69,7,caught,1,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
70,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
71,23,35,19,2,0,121.05,7,run out,1,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
72,3,7,10,0,0,30.00,7,caught,1,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
73,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
74,46,-,33,3,3,139.39,7,caught,2,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
75,17,35,17,3,0,100.00,7,caught,2,,v Australia,The Oval,13 Jun 2018,ODI # 4009
76,8,11,6,1,0,133.33,7,caught,1,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
77,11,-,9,0,0,122.22,6,run out,1,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
78,DNB,-,-,-,-,-,-,-,2,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
79,16,-,31,0,0,51.61,7,caught,2,,v Australia,Manchester,24 Jun 2018,ODI # 4013
80,24,-,23,2,1,104.34,7,caught,1,,v India,Nottingham,12 Jul 2018,ODI # 4014
81,13,-,16,1,0,81.25,7,caught,1,,v India,Lord's,14 Jul 2018,ODI # 4016
82,DNB,-,-,-,-,-,-,-,2,,v India,Leeds,17 Jul 2018,ODI # 4018
83,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
84,0,2,1,0,0,0.00,7,bowled,1,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
85,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
86,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
87,37,-,37,5,1,100.00,6,caught,2,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
88,DNB,-,-,-,-,-,-,-,2,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
89,12,39,14,0,0,85.71,7,bowled,2,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
90,TDNB,-,-,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
91,0*,-,1,0,0,0.00,7,not out,1,,v West Indies,St George's,27 Feb 2019,ODI # 4099
92,12,-,25,1,0,48.00,7,caught,1,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
93,DNB,-,-,-,-,-,-,-,1,,v Pakistan,Southampton,11 May 2019,ODI # 4133
94,46*,48,36,4,3,127.77,5,not out,2,,v Pakistan,Bristol,14 May 2019,ODI # 4135
95,0,9,3,0,0,0.00,6,caught,2,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
96,0,4,2,0,0,0.00,7,lbw,1,,v Pakistan,Leeds,19 May 2019,ODI # 4140
97,3,13,9,0,0,33.33,7,caught,1,,v South Africa,The Oval,30 May 2019,ODI # 4143
98,19,48,20,1,0,95.00,7,caught,2,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
99,31*,15,9,1,4,344.44,7,not out,1,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
100,16,25,20,0,1,80.00,7,caught,2,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
101,6,14,9,1,0,66.66,8,caught,2,,v Australia,Lord's,25 Jun 2019,ODI # 4173
102,17*,36,16,3,0,106.25,7,not out,2,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
103,DNB,-,-,-,-,-,-,-,2,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
104,0,4,3,0,0,0.00,7,caught,2,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
105,1,6,5,0,0,20.00,7,caught,1,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
106,6,13,13,0,0,46.15,7,caught,2,,v Australia,Manchester,11 Sep 2020,ODI # 4259
107,30,54,37,2,1,81.08,7,caught,2,,v India,Pune,23 Mar 2021,ODI # 4281
108,DNB,-,-,-,-,-,-,-,2,,v India,Pune,26 Mar 2021,ODI # 4283
109,29,36,25,2,2,116.00,7,caught,2,,v India,Pune,28 Mar 2021,ODI # 4284
110,28,84,57,1,0,49.12,6,bowled,2,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
111,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
112,TDNB,-,-,-,-,-,-,-,-,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
113,DNB,-,-,-,-,-,-,-,1,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
114,42*,44,40,5,1,105.00,6,not out,2,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
115,DNB,-,-,-,-,-,-,-,2,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
116,14,31,18,2,0,77.77,7,caught,1,,v India,The Oval,12 Jul 2022,ODI # 4424
117,47,81,64,2,2,73.43,7,caught,1,,v India,Lord's,14 Jul 2022,ODI # 4428
