,0,1,2,3,4,5,6,7,8,9,10,11,12,13
95,DNB,-,-,-,-,-,-,-,2,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
96,DNB,-,-,-,-,-,-,-,1,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
97,2,5,4,0,0,50.00,6,bowled,1,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
98,43*,-,35,5,0,122.85,5,not out,2,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
99,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
100,4,15,10,0,0,40.00,6,caught,2,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
101,42,-,32,5,0,131.25,6,caught,2,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
102,100*,-,83,6,4,120.48,6,not out,1,,v Australia,Sydney,21 Jan 2018,ODI # 3960
103,0,-,2,0,0,0.00,6,caught,1,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
104,21,-,25,1,1,84.00,6,caught,1,,v Australia,Perth,28 Jan 2018,ODI # 3968
105,79,92,65,5,5,121.53,6,run out,1,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
106,36*,30,20,2,3,180.00,6,not out,2,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
107,29,31,23,3,1,126.08,6,caught,1,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
108,0,4,2,0,0,0.00,4,caught,1,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
109,DNB,-,-,-,-,-,-,-,2,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
110,9,9,11,2,0,81.81,6,caught,2,,v Australia,The Oval,13 Jun 2018,ODI # 4009
111,91*,102,70,8,2,130.00,5,not out,1,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
112,11,-,12,0,1,91.66,4,caught,1,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
113,54*,-,29,9,1,186.20,6,not out,2,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
114,110*,-,122,12,1,90.16,6,not out,2,,v Australia,Manchester,24 Jun 2018,ODI # 4013
115,53,-,51,5,0,103.92,6,caught,1,,v India,Nottingham,12 Jul 2018,ODI # 4014
116,4,-,7,0,0,57.14,6,caught,1,,v India,Lord's,14 Jul 2018,ODI # 4016
117,DNB,-,-,-,-,-,-,-,2,,v India,Leeds,17 Jul 2018,ODI # 4018
118,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
119,28,42,25,2,0,112.00,6,bowled,1,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
120,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
121,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
122,0,-,2,0,0,0.00,4,caught,2,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
123,4*,1,1,1,0,400.00,6,not out,2,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
124,34,59,33,2,2,103.03,6,caught,2,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
125,TDNB,-,-,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
126,150,-,77,13,12,194.80,5,bowled,1,,v West Indies,St George's,27 Feb 2019,ODI # 4099
127,23,-,36,1,0,63.88,6,caught,1,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
128,TDNB,-,-,-,-,-,-,-,-,,v Pakistan,The Oval,8 May 2019,ODI # 4130
129,110*,66,55,6,9,200.00,5,not out,1,,v Pakistan,Southampton,11 May 2019,ODI # 4133
130,0,4,2,0,0,0.00,5,caught,2,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
131,34,40,34,4,1,100.00,5,caught,1,,v Pakistan,Leeds,19 May 2019,ODI # 4140
132,18,21,16,0,0,112.50,6,bowled,1,,v South Africa,The Oval,30 May 2019,ODI # 4143
133,103,103,76,9,2,135.52,6,caught,2,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
134,64,66,44,2,4,145.45,4,caught,1,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
135,DNB,-,-,-,-,-,-,-,2,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
136,2,8,2,0,0,100.00,5,caught,1,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
137,10,16,9,1,0,111.11,6,lbw,2,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
138,25,60,27,2,0,92.59,6,caught,2,,v Australia,Lord's,25 Jun 2019,ODI # 4173
139,20,17,8,1,2,250.00,6,caught,1,,v India,Birmingham,30 Jun 2019,ODI # 4179
140,11,25,12,1,0,91.66,4,caught,1,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
141,DNB,-,-,-,-,-,-,-,2,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
142,59,94,60,6,0,98.33,6,caught,2,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
143,1,8,4,0,0,25.00,5,caught,2,,v Australia,Manchester,11 Sep 2020,ODI # 4259
144,3,14,7,0,0,42.85,5,lbw,1,,v Australia,Manchester,13 Sep 2020,ODI # 4260
145,8,32,20,0,0,40.00,5,caught,1,,v Australia,Manchester,16 Sep 2020,ODI # 4261
146,2,14,4,0,0,50.00,5,lbw,2,,v India,Pune,23 Mar 2021,ODI # 4281
147,0,5,3,0,0,0.00,5,bowled,2,,v India,Pune,26 Mar 2021,ODI # 4283
148,15,28,18,2,0,83.33,5,lbw,2,,v India,Pune,28 Mar 2021,ODI # 4284
149,162*,107,70,7,14,231.42,4,not out,1,,v Netherlands,Amstelveen,17 Jun 2022,ODI # 4413
150,DNB,-,-,-,-,-,-,-,2,,v Netherlands,Amstelveen,19 Jun 2022,ODI # 4414
151,86*,84,64,7,5,134.37,4,not out,2,,v Netherlands,Amstelveen,22 Jun 2022,ODI # 4417
152,30,62,32,6,0,93.75,5,caught,1,,v India,The Oval,12 Jul 2022,ODI # 4424
153,4,7,5,0,0,80.00,5,bowled,1,,v India,Lord's,14 Jul 2022,ODI # 4428
154,60,129,80,3,2,75.00,5,caught,1,,v India,Manchester,17 Jul 2022,ODI # 4433
155,12,14,12,1,0,100.00,5,caught,2,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
156,19,36,27,1,0,70.37,6,caught,1,,v South Africa,Manchester,22 Jul 2022,ODI # 4435
157,TDNB,-,-,-,-,-,-,-,-,,v South Africa,Leeds,24 Jul 2022,ODI # 4437
158,29,47,34,2,0,85.29,6,caught,1,,v Australia,Adelaide,17 Nov 2022,ODI # 4475
159,1,4,4,0,0,25.00,6,caught,2,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
160,36,78,42,4,0,85.71,5,caught,2,,v South Africa,Bloemfontein,27 Jan 2023,ODI # 4512
161,94*,154,81,8,3,116.04,5,not out,1,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
162,131,190,127,6,7,103.14,5,caught,1,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
163,9,14,10,1,0,90.00,5,caught,2,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
164,76,103,64,5,2,118.75,5,caught,1,,v Bangladesh,Mirpur,3 Mar 2023,ODI # 4528
