,0,1,2,3,4,5,6,7,8,9,10,11
63,10.0,0,74,0,7.40,3,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
64,10.0,0,42,3,4.20,4,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
65,10.0,0,72,2,7.20,3,1,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
66,10.0,0,36,2,3.60,4,1,,v Australia,The Oval,13 Jun 2018,ODI # 4009
67,8.0,0,70,3,8.75,6,2,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
68,10.0,0,47,4,4.70,6,2,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
69,10.0,0,73,2,7.30,5,1,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
70,8.0,0,32,1,4.00,6,1,,v Australia,Manchester,24 Jun 2018,ODI # 4013
71,10.0,0,62,1,6.20,6,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
72,10.0,0,38,2,3.80,6,2,,v India,Lord's,14 Jul 2018,ODI # 4016
73,10.0,0,49,3,4.90,6,1,,v India,Leeds,17 Jul 2018,ODI # 4018
74,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
75,2.0,0,15,0,7.50,5,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
76,5.0,0,36,4,7.20,5,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
77,10.0,0,36,1,3.60,5,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
78,10.0,0,52,1,5.20,5,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
79,9.0,0,74,3,8.22,6,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
80,6.0,0,28,1,4.66,6,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
81,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
82,10.0,0,85,5,8.50,5,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
83,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
84,9.0,0,27,1,3.00,5,1,,v Ireland,Dublin (Malahide),3 May 2019,ODI # 4127
85,1.0,0,3,0,3.00,6,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
86,10.0,0,81,1,8.10,5,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
87,7.0,0,49,0,7.00,5,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
88,7.5,0,54,2,6.89,6,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
89,8.0,0,35,1,4.37,3,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
90,5.0,0,43,0,8.60,6,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
91,10.0,0,64,1,6.40,5,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
92,10.0,0,61,0,6.10,6,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
93,10.0,0,66,3,6.60,6,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
94,10.0,0,45,2,4.50,6,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
95,10.0,0,49,0,4.90,6,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
96,6.0,0,40,0,6.66,5,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
97,5.0,0,30,1,6.00,6,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
98,10.0,0,54,3,5.40,6,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
99,8.0,0,39,0,4.87,5,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
100,10.0,0,51,3,5.10,6,1,,v South Africa,Johannesburg,9 Feb 2020,ODI # 4242
101,10.0,3,26,1,2.60,3,1,,v Ireland,Southampton,30 Jul 2020,ODI # 4256
102,10.0,0,34,3,3.40,5,1,,v Ireland,Southampton,1 Aug 2020,ODI # 4257
103,10.0,1,61,1,6.10,5,2,,v Ireland,Southampton,4 Aug 2020,ODI # 4258
104,10.0,0,55,2,5.50,5,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
105,9.4,0,67,1,6.93,4,2,,v Australia,Manchester,13 Sep 2020,ODI # 4260
106,7.4,0,68,1,8.86,6,2,,v Australia,Manchester,16 Sep 2020,ODI # 4261
107,9.0,0,66,0,7.33,5,1,,v India,Pune,23 Mar 2021,ODI # 4281
108,10.0,0,65,1,6.50,6,1,,v India,Pune,26 Mar 2021,ODI # 4283
109,10.0,0,81,2,8.10,5,1,,v India,Pune,28 Mar 2021,ODI # 4284
110,6.0,0,45,0,7.50,5,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
111,10.0,0,50,0,5.00,5,1,,v Sri Lanka,The Oval,1 Jul 2021,ODI # 4297
112,8.0,0,35,1,4.37,5,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
