,0,1,2,3,4,5,6,7,8,9,10,11
63,2.0,1,4,0,2.00,1,1,,v Bangladesh,The Oval,1 Jun 2017,ODI # 3875
64,8.0,0,41,2,5.12,1,1,,v West Indies,Manchester,19 Sep 2017,ODI # 3911
65,TDNB,-,-,-,-,-,-,,v West Indies,Nottingham,21 Sep 2017,ODI # 3913
66,7.0,1,32,0,4.57,1,2,,v West Indies,Bristol,24 Sep 2017,ODI # 3915
67,10.0,0,71,3,7.10,1,1,,v West Indies,The Oval,27 Sep 2017,ODI # 3916
68,10.0,0,65,1,6.50,1,1,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
69,9.0,0,37,1,4.11,2,1,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
70,10.0,0,57,2,5.70,2,2,,v Australia,Sydney,21 Jan 2018,ODI # 3960
71,7.0,0,36,1,5.14,1,2,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
72,8.2,0,47,2,5.64,2,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
73,7.4,1,42,2,5.47,2,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
74,10.0,1,40,2,4.00,1,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
75,8.0,2,42,1,5.25,1,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
76,10.0,1,32,3,3.20,1,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
77,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
78,5.0,0,26,3,5.20,1,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
79,4.0,0,37,0,9.25,1,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
80,10.0,0,45,1,4.50,1,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
81,10.0,0,59,2,5.90,1,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
82,TDNB,-,-,-,-,-,-,,v West Indies,St George's,25 Feb 2019,ODI # 4098
83,10.0,0,91,0,9.10,1,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
84,6.0,0,56,1,9.33,1,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
85,5.0,0,19,0,3.80,1,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
86,9.0,0,72,1,8.00,1,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
87,10.0,0,67,4,6.70,1,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
88,10.0,2,54,5,5.40,1,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
89,5.0,0,24,0,4.80,1,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
90,8.0,1,71,3,8.87,1,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
91,8.0,0,67,0,8.37,1,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
92,5.0,2,16,1,3.20,1,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
93,9.0,0,41,0,4.55,1,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
94,5.0,0,22,1,4.40,1,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
95,10.0,0,46,2,4.60,1,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
96,10.0,3,58,2,5.80,1,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
97,8.0,0,44,1,5.50,1,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
98,8.0,0,20,3,2.50,1,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
99,9.0,0,37,3,4.11,1,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
100,9.0,0,36,1,4.00,1,2,,v South Africa,Cape Town,4 Feb 2020,ODI # 4234
101,4.0,0,21,0,5.25,1,1,,v South Africa,Durban,7 Feb 2020,ODI # 4238
102,10.0,0,59,1,5.90,1,1,,v Australia,Manchester,11 Sep 2020,ODI # 4259
103,10.0,1,32,3,3.20,1,2,,v Australia,Manchester,13 Sep 2020,ODI # 4260
104,10.0,0,46,2,4.60,1,2,,v Australia,Manchester,16 Sep 2020,ODI # 4261
105,10.0,5,18,4,1.80,1,1,,v Sri Lanka,Chester-le-Street,29 Jun 2021,ODI # 4296
106,10.0,3,28,2,2.80,1,1,,v Sri Lanka,Bristol,4 Jul 2021,ODI # 4298
107,10.0,0,42,2,4.20,1,1,,v Australia,Sydney,19 Nov 2022,ODI # 4477
108,10.0,0,62,0,6.20,1,1,,v Australia,Melbourne,22 Nov 2022,ODI # 4480
109,6.1,0,60,0,9.72,1,2,,v South Africa,Bloemfontein,29 Jan 2023,ODI # 4513
110,8.0,1,51,1,6.37,1,2,,v South Africa,Kimberley,1 Feb 2023,ODI # 4514
111,8.0,0,28,1,3.50,1,1,,v Bangladesh,Mirpur,1 Mar 2023,ODI # 4525
112,8.0,0,27,1,3.37,2,1,,v Bangladesh,Chattogram,6 Mar 2023,ODI # 4531
113,7.0,1,27,0,3.85,1,2,,v New Zealand,Cardiff,8 Sep 2023,ODI # 4636
114,8.0,0,31,3,3.87,1,2,,v New Zealand,The Oval,13 Sep 2023,ODI # 4643
115,6.0,0,45,0,7.50,1,2,,v New Zealand,Ahmedabad,5 Oct 2023,ODI # 4658
116,8.0,0,49,2,6.12,1,2,,v Bangladesh,Dharamsala,10 Oct 2023,ODI # 4664
0,Overs,Mdns,Runs,Wkts,Econ,Pos,Inns,,Opposition,Ground,Start Date,
1,TDNB,-,-,-,-,-,-,,v South Africa,Cardiff,24 Aug 2012,ODI # 3296
2,6.0,0,35,0,5.83,3,2,,v South Africa,Nottingham,5 Sep 2012,ODI # 3304
3,6.0,0,45,0,7.50,3,2,,v New Zealand,Lord's,31 May 2013,ODI # 3360
4,7.0,0,49,0,7.00,3,1,,v New Zealand,Southampton,2 Jun 2013,ODI # 3361
5,10.0,1,52,4,5.20,2,1,,v India,Cardiff,27 Aug 2014,ODI # 3517
6,8.0,1,43,1,5.37,2,2,,v India,Nottingham,30 Aug 2014,ODI # 3520
7,4.0,0,40,0,10.00,4,2,,v India,Birmingham,2 Sep 2014,ODI # 3523
8,10.0,1,61,0,6.10,2,2,,v India,Leeds,5 Sep 2014,ODI # 3525
9,9.0,0,57,0,6.33,3,1,,v Australia,Southampton,3 Sep 2015,ODI # 3680
10,8.0,1,37,0,4.62,2,1,,v Australia,Lord's,5 Sep 2015,ODI # 3681
11,4.0,0,22,0,5.50,2,2,,v Australia,Manchester,8 Sep 2015,ODI # 3682
12,10.0,0,56,2,5.60,1,1,,v Sri Lanka,Nottingham,21 Jun 2016,ODI # 3751
13,8.0,0,36,0,4.50,2,1,,v Sri Lanka,Birmingham,24 Jun 2016,ODI # 3753
14,10.0,1,34,3,3.40,2,1,,v Sri Lanka,Bristol,26 Jun 2016,ODI # 3755
15,9.0,0,65,0,7.22,2,1,,v Sri Lanka,The Oval,29 Jun 2016,ODI # 3757
16,9.0,0,36,0,4.00,1,2,,v Sri Lanka,Cardiff,2 Jul 2016,ODI # 3758
17,10.0,2,43,1,4.30,1,1,,v Pakistan,Southampton,24 Aug 2016,ODI # 3770
18,9.5,2,42,3,4.27,2,1,,v Pakistan,Lord's,27 Aug 2016,ODI # 3771
19,5.4,1,41,4,7.23,2,2,,v Pakistan,Nottingham,30 Aug 2016,ODI # 3773
