,0,1,2,3,4,5,6,7,8,9,10,11
64,8.0,0,42,2,5.25,6,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
65,6.0,0,27,0,4.50,4,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
66,7.0,0,45,1,6.42,5,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
67,4.0,0,23,0,5.75,3,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
68,4.0,0,27,0,6.75,5,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
69,5.0,0,29,0,5.80,4,2,,v India,Lord's,14 Jul 2018,ODI # 4016
70,6.0,0,43,0,7.16,5,1,,v India,Leeds,17 Jul 2018,ODI # 4018
71,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
72,DNB,-,-,-,-,-,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
73,4.0,0,21,0,5.25,6,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
74,4.0,0,27,0,6.75,6,1,,v Sri Lanka,Pallekele,20 Oct 2018,ODI # 4055
75,5.0,0,34,0,6.80,7,1,,v Sri Lanka,Colombo (RPS),23 Oct 2018,ODI # 4058
76,8.0,0,37,3,4.62,5,1,,v West Indies,Bridgetown,20 Feb 2019,ODI # 4096
77,10.0,1,62,1,6.20,5,1,,v West Indies,Bridgetown,22 Feb 2019,ODI # 4097
78,8.0,0,77,1,9.62,4,2,,v West Indies,St George's,27 Feb 2019,ODI # 4099
79,DNB,-,-,-,-,-,2,,v West Indies,Gros Islet,2 Mar 2019,ODI # 4103
80,3.0,0,13,0,4.33,4,1,,v Pakistan,The Oval,8 May 2019,ODI # 4130
81,2.0,0,15,0,7.50,6,2,,v Pakistan,Southampton,11 May 2019,ODI # 4133
82,4.0,0,34,0,8.50,6,1,,v Pakistan,Bristol,14 May 2019,ODI # 4135
83,4.0,0,22,0,5.50,6,1,,v Pakistan,Nottingham,17 May 2019,ODI # 4138
84,4.0,0,28,0,7.00,4,2,,v Pakistan,Leeds,19 May 2019,ODI # 4140
85,2.5,0,12,2,4.23,6,2,,v South Africa,The Oval,30 May 2019,ODI # 4143
86,7.0,0,43,0,6.14,5,1,,v Pakistan,Nottingham,3 Jun 2019,ODI # 4148
87,6.0,1,23,3,3.83,6,2,,v Bangladesh,Cardiff,8 Jun 2019,ODI # 4153
88,4.0,0,25,0,6.25,5,1,,v West Indies,Southampton,14 Jun 2019,ODI # 4158
89,4.0,0,12,0,3.00,5,2,,v Afghanistan,Manchester,18 Jun 2019,ODI # 4163
90,5.0,0,16,0,3.20,4,1,,v Sri Lanka,Leeds,21 Jun 2019,ODI # 4168
91,6.0,0,29,1,4.83,4,1,,v Australia,Lord's,25 Jun 2019,ODI # 4173
92,4.0,0,34,0,8.50,6,2,,v India,Birmingham,30 Jun 2019,ODI # 4179
93,5.0,0,10,1,2.00,7,2,,v New Zealand,Chester-le-Street,3 Jul 2019,ODI # 4183
94,4.0,0,22,0,5.50,3,1,,v Australia,Birmingham,11 Jul 2019,ODI # 4191
95,3.0,0,20,0,6.66,6,1,,v New Zealand,Lord's,14 Jul 2019,ODI # 4192
96,8.0,1,34,3,4.25,4,1,,v India,Pune,23 Mar 2021,ODI # 4281
97,5.0,0,42,0,8.40,4,1,,v India,Pune,26 Mar 2021,ODI # 4283
98,7.0,0,45,1,6.42,4,1,,v India,Pune,28 Mar 2021,ODI # 4284
99,1.0,0,6,0,6.00,6,1,,v Pakistan,Cardiff,8 Jul 2021,ODI # 4299
100,DNB,-,-,-,-,-,2,,v Pakistan,Lord's,10 Jul 2021,ODI # 4300
101,4.0,0,31,0,7.75,5,1,,v Pakistan,Birmingham,13 Jul 2021,ODI # 4303
102,1.0,0,1,0,1.00,5,2,,v India,The Oval,12 Jul 2022,ODI # 4424
103,DNB,-,-,-,-,-,2,,v India,Lord's,14 Jul 2022,ODI # 4428
104,2.0,0,14,0,7.00,6,2,,v India,Manchester,17 Jul 2022,ODI # 4433
105,5.0,0,44,0,8.80,5,1,,v South Africa,Chester-le-Street,19 Jul 2022,ODI # 4434
