,0,1,2,3,4,5,6,7,8,9,10,11
63,10.0,0,36,1,3.60,5,1,,v West Indies,Southampton,29 Sep 2017,ODI # 3918
64,10.0,0,39,1,3.90,5,1,,v Australia,Melbourne,14 Jan 2018,ODI # 3951
65,7.0,0,31,1,4.42,4,1,,v Australia,Brisbane,19 Jan 2018,ODI # 3958
66,10.0,0,57,0,5.70,4,2,,v Australia,Sydney,21 Jan 2018,ODI # 3960
67,8.0,0,41,0,5.12,4,2,,v Australia,Adelaide,26 Jan 2018,ODI # 3966
68,10.0,0,55,3,5.50,3,2,,v Australia,Perth,28 Jan 2018,ODI # 3968
69,5.0,0,30,0,6.00,5,2,,v New Zealand,Hamilton,25 Feb 2018,ODI # 3980
70,10.0,0,33,2,3.30,5,1,,v New Zealand,Mount Maunganui,28 Feb 2018,ODI # 3981
71,10.0,1,36,3,3.60,6,2,,v New Zealand,Wellington,3 Mar 2018,ODI # 3982
72,8.0,0,52,0,6.50,6,2,,v New Zealand,Dunedin,7 Mar 2018,ODI # 3989
73,10.0,1,39,1,3.90,5,1,,v New Zealand,Christchurch,10 Mar 2018,ODI # 3992
74,10.0,0,66,0,6.60,5,1,,v Scotland,Edinburgh,10 Jun 2018,ODI # 4008
75,10.0,1,43,3,4.30,3,1,,v Australia,The Oval,13 Jun 2018,ODI # 4009
76,10.0,0,47,2,4.70,4,2,,v Australia,Cardiff,16 Jun 2018,ODI # 4010
77,5.0,0,28,3,5.60,4,2,,v Australia,Nottingham,19 Jun 2018,ODI # 4011
78,7.0,0,43,0,6.14,6,1,,v Australia,Chester-le-Street,21 Jun 2018,ODI # 4012
79,8.4,0,46,4,5.30,4,1,,v Australia,Manchester,24 Jun 2018,ODI # 4013
80,8.1,0,60,1,7.34,3,2,,v India,Nottingham,12 Jul 2018,ODI # 4014
81,10.0,0,42,1,4.20,5,2,,v India,Lord's,14 Jul 2018,ODI # 4016
82,10.0,0,47,0,4.70,4,1,,v India,Leeds,17 Jul 2018,ODI # 4018
83,TDNB,-,-,-,-,-,-,,v Sri Lanka,Dambulla,10 Oct 2018,ODI # 4052
84,10.0,0,47,0,4.70,4,2,,v Sri Lanka,Dambulla,13 Oct 2018,ODI # 4053
85,1.0,0,6,0,6.00,4,1,,v Sri Lanka,Pallekele,17 Oct 2018,ODI # 4054
