,0,1,2,3,4,5,6,7,8,9,10,11,12,13
3,38*,-,67,4,0,56.71,4,not out,2,,v Hong Kong,Kuala Lumpur,1 May 2014,ODI # 3487
4,3,-,7,0,0,42.85,4,lbw,1,,v U.A.E.,Kuala Lumpur,2 May 2014,ODI # 3488
5,15,21,22,2,0,68.18,4,caught,1,,v Zimbabwe,Bulawayo,18 Jul 2014,ODI # 3503
6,11,25,18,0,0,61.11,4,caught,1,,v Zimbabwe,Bulawayo,20 Jul 2014,ODI # 3504
7,3,-,14,0,0,21.42,5,caught,2,,v Zimbabwe,Sharjah,2 Jan 2016,ODI # 3719
8,31,-,67,2,0,46.26,6,lbw,2,,v Zimbabwe,Sharjah,4 Jan 2016,ODI # 3720
9,32,-,55,3,0,58.18,4,bowled,2,,v Zimbabwe,Sharjah,6 Jan 2016,ODI # 3722
10,72,147,110,6,0,65.45,4,caught,2,,v Bangladesh,Mirpur,25 Sep 2016,ODI # 3781
11,14,40,29,1,0,48.27,4,lbw,2,,v Bangladesh,Mirpur,28 Sep 2016,ODI # 3783
12,0,2,3,0,0,0.00,4,caught,2,,v Bangladesh,Mirpur,1 Oct 2016,ODI # 3786
13,21,55,44,1,0,47.72,5,run out,1,,v Zimbabwe,Harare,16 Feb 2017,ODI # 3835
14,2*,3,1,0,0,200.00,10,not out,1,,v Zimbabwe,Harare,19 Feb 2017,ODI # 3837
15,12,34,20,1,0,60.00,5,caught,1,,v Zimbabwe,Harare,24 Feb 2017,ODI # 3840
16,32,-,32,4,0,100.00,5,caught,1,,v Ireland,Greater Noida,15 Mar 2017,ODI # 3850
17,23,50,45,3,0,51.11,5,bowled,1,,v Ireland,Greater Noida,22 Mar 2017,ODI # 3853
18,54,110,82,3,0,65.85,5,caught,1,,v Ireland,Belfast,27 Aug 2018,ODI # 4032
19,2,17,11,0,0,18.18,5,run out,1,,v Ireland,Belfast,29 Aug 2018,ODI # 4033
20,34*,52,44,5,0,77.27,4,not out,2,,v Ireland,Belfast,31 Aug 2018,ODI # 4035
21,37,-,52,2,0,71.15,5,bowled,1,,v Sri Lanka,Abu Dhabi,17 Sep 2018,ODI # 4038
22,58,-,92,3,0,63.04,4,caught,1,,v Bangladesh,Abu Dhabi,20 Sep 2018,ODI # 4041
23,97*,-,118,7,0,82.20,4,not out,1,,v Pakistan,Abu Dhabi,21 Sep 2018,ODI # 4043
24,71,-,99,5,0,71.71,4,bowled,2,,v Bangladesh,Abu Dhabi,23 Sep 2018,ODI # 4045
25,0,-,3,0,0,0.00,4,stumped,1,,v India,Dubai (DSC),25 Sep 2018,ODI # 4046
