,0,1,2,3,4,5,6,7,8,9,10,11,12,13
58,17,-,42,0,1,40.47,3,caught,1,,v Ireland,Dehradun,10 Mar 2019,ODI # 4110
59,113,-,115,11,2,98.26,3,caught,2,,v Scotland,Edinburgh,10 May 2019,ODI # 4131
60,4,18,12,0,0,33.33,3,caught,2,,v Ireland,Belfast,19 May 2019,ODI # 4139
61,62,108,90,7,1,68.88,3,caught,1,,v Ireland,Belfast,21 May 2019,ODI # 4141
62,43,86,60,6,0,71.66,3,caught,1,,v Australia,Bristol,1 Jun 2019,ODI # 4146
63,2,18,11,0,0,18.18,3,caught,2,,v Sri Lanka,Cardiff,4 Jun 2019,ODI # 4149
64,0,10,4,0,0,0.00,3,caught,1,,v New Zealand,Taunton,8 Jun 2019,ODI # 4154
65,6,32,22,1,0,27.27,3,lbw,1,,v South Africa,Cardiff,15 Jun 2019,ODI # 4160
66,46,98,74,3,1,62.16,3,caught,2,,v England,Manchester,18 Jun 2019,ODI # 4163
67,36,94,63,3,0,57.14,3,caught,2,,v India,Southampton,22 Jun 2019,ODI # 4169
68,24,45,35,3,0,68.57,2,caught,2,,v Bangladesh,Southampton,24 Jun 2019,ODI # 4172
69,35,54,43,5,0,81.39,1,caught,1,,v Pakistan,Leeds,29 Jun 2019,ODI # 4177
70,62,112,78,10,0,79.48,2,caught,2,,v West Indies,Leeds,4 Jul 2019,ODI # 4184
71,61,-,80,6,1,76.25,3,caught,1,,v West Indies,Lucknow,6 Nov 2019,ODI # 4213
72,33,-,54,4,0,61.11,3,run out,2,,v West Indies,Lucknow,9 Nov 2019,ODI # 4214
73,10,-,17,0,1,58.82,3,caught,1,,v West Indies,Lucknow,11 Nov 2019,ODI # 4215
74,3,12,9,0,0,33.33,3,caught,1,,v Ireland,Abu Dhabi,21 Jan 2021,ODI # 4271
75,103*,156,109,10,2,94.49,3,not out,2,,v Ireland,Abu Dhabi,24 Jan 2021,ODI # 4273
76,2,12,9,0,0,22.22,3,caught,1,,v Ireland,Abu Dhabi,26 Jan 2021,ODI # 4275
77,70,140,102,3,2,68.62,3,lbw,1,,v Netherlands,Doha,21 Jan 2022,ODI # 4345
78,35,-,54,3,0,64.81,3,stumped,1,,v Netherlands,Doha,23 Jan 2022,ODI # 4348
79,48,101,81,3,2,59.25,3,caught,1,,v Netherlands,Doha,25 Jan 2022,ODI # 4350
80,34,84,69,3,0,49.27,3,caught,1,,v Bangladesh,Chattogram,23 Feb 2022,ODI # 4357
81,52,115,71,4,0,73.23,1,bowled,2,,v Bangladesh,Chattogram,25 Feb 2022,ODI # 4358
82,47,82,67,3,0,70.14,3,stumped,2,,v Bangladesh,Chattogram,28 Feb 2022,ODI # 4359
83,94,154,120,7,3,78.33,3,caught,1,,v Zimbabwe,Harare,4 Jun 2022,ODI # 4397
84,87,-,112,9,0,77.67,3,caught,2,,v Zimbabwe,Harare,6 Jun 2022,ODI # 4400
85,17,-,32,2,0,53.12,3,caught,2,,v Zimbabwe,Harare,9 Jun 2022,ODI # 4403
86,52,92,64,2,0,81.25,3,caught,1,,v Sri Lanka,Pallekele,25 Nov 2022,ODI # 4485
87,58,104,78,7,0,74.35,3,lbw,1,,v Sri Lanka,Pallekele,27 Nov 2022,ODI # 4488
88,22,40,30,4,0,73.33,3,caught,1,,v Sri Lanka,Pallekele,30 Nov 2022,ODI # 4490
89,55,135,80,3,0,68.75,3,caught,2,,v Sri Lanka,Hambantota,2 Jun 2023,ODI # 4579
90,36,50,42,3,0,85.71,3,lbw,2,,v Sri Lanka,Hambantota,4 Jun 2023,ODI # 4580
91,7,13,11,1,0,63.63,3,caught,1,,v Sri Lanka,Hambantota,7 Jun 2023,ODI # 4583
92,8,17,14,1,0,57.14,3,caught,2,,v Bangladesh,Chattogram,5 Jul 2023,ODI # 4615
93,2,5,5,0,0,40.00,3,caught,1,,v Bangladesh,Chattogram,8 Jul 2023,ODI # 4619
94,0,4,4,0,0,0.00,3,caught,1,,v Bangladesh,Chattogram,11 Jul 2023,ODI # 4621
95,0,1,1,0,0,0.00,3,caught,2,,v Pakistan,Hambantota,22 Aug 2023,ODI # 4625
96,33,66,57,5,0,57.89,3,bowled,2,,v Bangladesh,Lahore,3 Sep 2023,ODI # 4631
97,45,64,40,5,1,112.50,4,caught,2,,v Sri Lanka,Lahore,5 Sep 2023,ODI # 4633
98,18,30,25,1,0,72.00,3,caught,1,,v Bangladesh,Dharamsala,7 Oct 2023,ODI # 4660
99,16,37,22,3,0,72.72,3,lbw,1,,v India,Delhi,11 Oct 2023,ODI # 4666
0,Statsguru includes the following current or recent One-Day Internationals:,,,,,,,,,,,,,
1,"India v Pakistan at Ahmedabad, ICC Cricket World Cup 12th match, Oct 14, 2023
[ ODI # 4669 ]",,,,,,,,,,,,,
2,"Bangladesh v New Zealand at Chennai, ICC Cricket World Cup 11th match, Oct 13, 2023
[ ODI # 4668 ]",,,,,,,,,,,,,
3,"Australia v South Africa at Lucknow, ICC Cricket World Cup 10th match, Oct 12, 2023
[ ODI # 4667 ]",,,,,,,,,,,,,
0,Runs,Mins,BF,4s,6s,SR,Pos,Dismissal,Inns,,Opposition,Ground,Start Date,
1,3,-,16,0,0,18.75,4,lbw,2,,v Scotland,Sharjah,6 Mar 2013,ODI # 3341
2,35,-,45,4,0,77.77,4,caught,2,,v Scotland,Sharjah,8 Mar 2013,ODI # 3342
3,DNB,-,-,-,-,-,-,-,2,,v Kenya,Sharjah,2 Oct 2013,ODI # 3417
