,0,1,2,3,4,5,6,7,8,9,10,11
41,10.0,0,55,0,5.50,5,1,,v Sri Lanka,Colombo (RPS),20 Jul 2021,ODI # 4309
42,10.0,1,36,0,3.60,3,1,,v Zimbabwe,Harare,18 Aug 2022,ODI # 4451
43,8.0,0,49,1,6.12,5,1,,v Zimbabwe,Harare,20 Aug 2022,ODI # 4454
44,10.0,0,38,2,3.80,4,2,,v Zimbabwe,Harare,22 Aug 2022,ODI # 4457
45,10.0,1,53,1,5.30,5,2,,v Bangladesh,Chattogram,10 Dec 2022,ODI # 4499
46,3.0,2,6,4,2.00,6,1,,v West Indies,Bridgetown,27 Jul 2023,ODI # 4622
47,8.0,0,30,1,3.75,5,2,,v West Indies,Bridgetown,29 Jul 2023,ODI # 4623
48,8.0,3,25,2,3.12,5,2,,v West Indies,Tarouba,1 Aug 2023,ODI # 4624
49,TDNB,-,-,-,-,-,-,,v Pakistan,Pallekele,2 Sep 2023,ODI # 4630
50,10.0,2,34,0,3.40,6,1,,v Nepal,Pallekele,4 Sep 2023,ODI # 4632
51,8.0,0,25,5,3.12,5,2,,v Pakistan,Colombo (RPS),10 Sep 2023,ODI # 4639
52,9.3,0,43,4,4.52,4,2,,v Sri Lanka,Colombo (RPS),12 Sep 2023,ODI # 4641
53,1.0,0,1,0,1.00,4,1,,v Sri Lanka,Colombo (RPS),17 Sep 2023,ODI # 4649
