,0,1,2,3,4,5,6,7,8,9,10,11
62,DNB,-,-,-,-,-,2,,v New Zealand,Taunton,8 Jun 2019,ODI # 4154
63,7.0,0,45,0,6.42,3,2,,v South Africa,Cardiff,15 Jun 2019,ODI # 4160
64,9.0,0,110,0,12.22,6,1,,v England,Manchester,18 Jun 2019,ODI # 4163
65,10.0,0,38,1,3.80,5,1,,v India,Southampton,22 Jun 2019,ODI # 4169
66,10.0,0,52,0,5.20,5,1,,v Bangladesh,Southampton,24 Jun 2019,ODI # 4172
67,10.0,0,50,1,5.00,5,2,,v Pakistan,Leeds,29 Jun 2019,ODI # 4177
68,10.0,0,52,1,5.20,6,1,,v West Indies,Leeds,4 Jul 2019,ODI # 4184
69,10.0,0,43,0,4.30,3,2,,v West Indies,Lucknow,6 Nov 2019,ODI # 4213
70,10.0,0,45,1,4.50,5,1,,v West Indies,Lucknow,9 Nov 2019,ODI # 4214
71,10.0,0,46,1,4.60,5,2,,v West Indies,Lucknow,11 Nov 2019,ODI # 4215
72,10.0,0,56,2,5.60,5,2,,v Ireland,Abu Dhabi,21 Jan 2021,ODI # 4271
73,10.0,1,49,1,4.90,6,1,,v Ireland,Abu Dhabi,24 Jan 2021,ODI # 4273
74,9.0,0,29,4,3.22,5,2,,v Ireland,Abu Dhabi,26 Jan 2021,ODI # 4275
75,9.0,0,31,3,3.44,5,2,,v Netherlands,Doha,21 Jan 2022,ODI # 4345
76,9.0,0,31,1,3.44,6,2,,v Netherlands,Doha,23 Jan 2022,ODI # 4348
77,9.0,0,37,2,4.11,6,2,,v Netherlands,Doha,25 Jan 2022,ODI # 4350
78,10.0,1,30,1,3.00,4,2,,v Bangladesh,Chattogram,23 Feb 2022,ODI # 4357
79,10.0,0,54,1,5.40,5,1,,v Bangladesh,Chattogram,25 Feb 2022,ODI # 4358
80,10.0,0,37,3,3.70,5,1,,v Bangladesh,Chattogram,28 Feb 2022,ODI # 4359
81,10.0,0,39,2,3.90,5,2,,v Zimbabwe,Harare,4 Jun 2022,ODI # 4397
82,10.0,0,56,2,5.60,6,1,,v Zimbabwe,Harare,6 Jun 2022,ODI # 4400
83,7.5,0,31,3,3.95,5,1,,v Zimbabwe,Harare,9 Jun 2022,ODI # 4403
84,8.0,0,40,1,5.00,5,2,,v Sri Lanka,Pallekele,25 Nov 2022,ODI # 4485
85,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,27 Nov 2022,ODI # 4488
86,10.0,0,37,4,3.70,5,2,,v Sri Lanka,Pallekele,30 Nov 2022,ODI # 4490
87,4.0,0,21,0,5.25,4,2,,v Sri Lanka,Hambantota,7 Jun 2023,ODI # 4583
88,9.0,0,21,2,2.33,6,1,,v Bangladesh,Chattogram,5 Jul 2023,ODI # 4615
89,9.0,0,28,2,3.11,5,2,,v Bangladesh,Chattogram,8 Jul 2023,ODI # 4619
90,10.0,0,42,2,4.20,5,1,,v Pakistan,Hambantota,22 Aug 2023,ODI # 4625
91,10.0,0,53,0,5.30,5,2,,v Pakistan,Hambantota,24 Aug 2023,ODI # 4626
92,10.0,1,42,1,4.20,4,1,,v Pakistan,Colombo (RPS),26 Aug 2023,ODI # 4627
93,10.0,1,66,0,6.60,6,1,,v Bangladesh,Lahore,3 Sep 2023,ODI # 4631
94,10.0,0,63,2,6.30,5,1,,v Sri Lanka,Lahore,5 Sep 2023,ODI # 4633
95,9.0,0,48,0,5.33,4,2,,v Bangladesh,Dharamsala,7 Oct 2023,ODI # 4660
96,8.0,0,57,2,7.12,6,2,,v India,Delhi,11 Oct 2023,ODI # 4666
0,Statsguru includes the following current or recent One-Day Internationals:,,,,,,,,,,,
