,0,1,2,3,4,5,6,7,8,9,10,11
119,10.0,0,44,1,4.40,3,1,,v Bangladesh,Southampton,24 Jun 2019,ODI # 4172
120,10.0,0,23,2,2.30,4,2,,v Pakistan,Leeds,29 Jun 2019,ODI # 4177
121,10.0,0,56,1,5.60,5,1,,v West Indies,Leeds,4 Jul 2019,ODI # 4184
122,10.0,0,44,0,4.40,4,2,,v West Indies,Lucknow,6 Nov 2019,ODI # 4213
123,10.0,2,37,1,3.70,4,1,,v West Indies,Lucknow,9 Nov 2019,ODI # 4214
124,10.0,1,47,1,4.70,4,2,,v West Indies,Lucknow,11 Nov 2019,ODI # 4215
125,10.0,0,45,1,4.50,4,2,,v Ireland,Abu Dhabi,21 Jan 2021,ODI # 4271
126,10.0,0,43,0,4.30,4,1,,v Ireland,Abu Dhabi,24 Jan 2021,ODI # 4273
127,10.0,0,53,1,5.30,3,2,,v Ireland,Abu Dhabi,26 Jan 2021,ODI # 4275
128,10.0,1,32,0,3.20,5,2,,v Bangladesh,Chattogram,23 Feb 2022,ODI # 4357
129,4.0,0,26,0,6.50,6,1,,v Bangladesh,Chattogram,25 Feb 2022,ODI # 4358
130,10.0,0,29,2,2.90,6,1,,v Bangladesh,Chattogram,28 Feb 2022,ODI # 4359
131,10.0,0,34,4,3.40,6,2,,v Zimbabwe,Harare,4 Jun 2022,ODI # 4397
132,9.0,0,31,2,3.44,5,1,,v Zimbabwe,Harare,6 Jun 2022,ODI # 4400
133,8.0,3,21,2,2.62,6,1,,v Zimbabwe,Harare,9 Jun 2022,ODI # 4403
134,2.0,0,27,0,13.50,6,2,,v Sri Lanka,Pallekele,25 Nov 2022,ODI # 4485
135,DNB,-,-,-,-,-,2,,v Sri Lanka,Pallekele,27 Nov 2022,ODI # 4488
136,10.0,0,56,2,5.60,4,2,,v Sri Lanka,Pallekele,30 Nov 2022,ODI # 4490
137,7.0,0,31,1,4.42,6,1,,v Sri Lanka,Hambantota,2 Jun 2023,ODI # 4579
138,10.0,0,52,2,5.20,5,1,,v Sri Lanka,Hambantota,4 Jun 2023,ODI # 4580
139,3.0,0,20,0,6.66,6,2,,v Sri Lanka,Hambantota,7 Jun 2023,ODI # 4583
140,6.0,0,25,1,4.16,5,1,,v Bangladesh,Chattogram,5 Jul 2023,ODI # 4615
141,6.0,0,29,1,4.83,4,2,,v Bangladesh,Chattogram,8 Jul 2023,ODI # 4619
142,2.0,0,7,1,3.50,6,2,,v Bangladesh,Chattogram,11 Jul 2023,ODI # 4621
143,10.0,0,34,2,3.40,4,1,,v Pakistan,Hambantota,22 Aug 2023,ODI # 4625
144,10.0,0,46,2,4.60,4,2,,v Pakistan,Hambantota,24 Aug 2023,ODI # 4626
145,4.0,0,18,0,4.50,6,1,,v Pakistan,Colombo (RPS),26 Aug 2023,ODI # 4627
146,10.0,0,50,0,5.00,5,1,,v Bangladesh,Lahore,3 Sep 2023,ODI # 4631
147,10.0,0,35,0,3.50,4,1,,v Sri Lanka,Lahore,5 Sep 2023,ODI # 4633
