,0,1,2,3,4,5,6,7,8,9,10,11,12,13
7,82*,130,72,10,1,113.88,2,not out,2,,v Zimbabwe,Harare,18 Aug 2022,ODI # 4451
8,33,62,34,6,0,97.05,3,caught,2,,v Zimbabwe,Harare,20 Aug 2022,ODI # 4454
9,130,145,97,15,1,134.02,3,caught,1,,v Zimbabwe,Harare,22 Aug 2022,ODI # 4457
10,50,93,65,1,3,76.92,2,caught,1,,v New Zealand,Auckland,25 Nov 2022,ODI # 4483
11,45*,-,42,4,1,107.14,2,not out,1,,v New Zealand,Hamilton,27 Nov 2022,ODI # 4487
12,13,34,22,2,0,59.09,2,caught,1,,v New Zealand,Christchurch,30 Nov 2022,ODI # 4489
13,7,19,16,1,0,43.75,2,caught,2,,v West Indies,Bridgetown,27 Jul 2023,ODI # 4622
14,34,72,49,5,0,69.38,2,caught,1,,v West Indies,Bridgetown,29 Jul 2023,ODI # 4623
15,85,168,92,11,0,92.39,2,caught,1,,v West Indies,Tarouba,1 Aug 2023,ODI # 4624
16,10,75,32,1,0,31.25,2,bowled,1,,v Pakistan,Pallekele,2 Sep 2023,ODI # 4630
17,67*,87,62,8,1,108.06,2,not out,2,,v Nepal,Pallekele,4 Sep 2023,ODI # 4632
18,58,83,52,10,0,111.53,2,caught,1,,v Pakistan,Colombo (RPS),10 Sep 2023,ODI # 4639
19,19,54,25,2,0,76.00,2,bowled,1,,v Sri Lanka,Colombo (RPS),12 Sep 2023,ODI # 4641
20,121,185,133,8,5,90.97,2,caught,2,,v Bangladesh,Colombo (RPS),15 Sep 2023,ODI # 4645
21,27*,26,19,6,0,142.10,2,not out,2,,v Sri Lanka,Colombo (RPS),17 Sep 2023,ODI # 4649
