,0,1,2,3,4,5,6,7,8,9,10,11,12,13
95,37,86,54,1,1,68.51,3,caught,1,,v England,Kochi,15 Jan 2013,ODI # 3320
96,77*,110,79,9,2,97.46,3,not out,2,,v England,Ranchi,19 Jan 2013,ODI # 3322
97,26,44,33,3,0,78.78,3,caught,2,,v England,Mohali,23 Jan 2013,ODI # 3327
98,0,1,1,0,0,0.00,3,caught,1,,v England,Dharamsala,27 Jan 2013,ODI # 3329
99,31,46,41,2,0,75.60,3,caught,1,,v South Africa,Cardiff,6 Jun 2013,ODI # 3363
100,22,18,18,4,0,122.22,3,bowled,2,,v West Indies,The Oval,11 Jun 2013,ODI # 3368
101,22*,36,27,3,0,81.48,3,not out,2,,v Pakistan,Birmingham,15 Jun 2013,ODI # 3372
102,58*,80,64,4,1,90.62,3,not out,2,,v Sri Lanka,Cardiff,20 Jun 2013,ODI # 3376
103,43,66,34,4,1,126.47,3,caught,1,,v England,Birmingham,23 Jun 2013,ODI # 3377
104,11,19,21,0,1,52.38,3,caught,1,,v West Indies,Kingston,30 Jun 2013,ODI # 3380
105,2,6,5,0,0,40.00,4,caught,2,,v Sri Lanka,Kingston,2 Jul 2013,ODI # 3382
106,102,120,83,13,2,122.89,3,caught,1,,v West Indies,Port of Spain,5 Jul 2013,ODI # 3383
107,31,62,52,4,0,59.61,3,lbw,1,,v Sri Lanka,Port of Spain,9 Jul 2013,ODI # 3387
108,2,8,5,0,0,40.00,3,caught,2,,v Sri Lanka,Port of Spain,11 Jul 2013,ODI # 3388
109,115,133,108,13,1,106.48,3,caught,2,,v Zimbabwe,Harare,24 Jul 2013,ODI # 3395
110,14,35,18,2,0,77.77,3,caught,1,,v Zimbabwe,Harare,26 Jul 2013,ODI # 3397
111,68*,128,88,5,1,77.27,3,not out,2,,v Zimbabwe,Harare,28 Jul 2013,ODI # 3399
112,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Bulawayo,1 Aug 2013,ODI # 3402
113,DNB,-,-,-,-,-,-,-,2,,v Zimbabwe,Bulawayo,3 Aug 2013,ODI # 3403
114,61,121,85,6,0,71.76,3,lbw,2,,v Australia,Pune,13 Oct 2013,ODI # 3419
115,100*,82,52,8,7,192.30,3,not out,2,,v Australia,Jaipur,16 Oct 2013,ODI # 3420
116,68,121,73,9,0,93.15,3,caught,1,,v Australia,Mohali,19 Oct 2013,ODI # 3421
117,DNB,-,-,-,-,-,-,-,2,,v Australia,Ranchi,23 Oct 2013,ODI # 3422
118,115*,104,66,18,1,174.24,3,not out,2,,v Australia,Nagpur,30 Oct 2013,ODI # 3424
119,0,4,3,0,0,0.00,3,run out,1,,v Australia,Bengaluru,2 Nov 2013,ODI # 3428
120,86,120,84,9,2,102.38,3,caught,2,,v West Indies,Kochi,21 Nov 2013,ODI # 3436
121,99,159,100,9,0,99.00,3,caught,1,,v West Indies,Visakhapatnam,24 Nov 2013,ODI # 3437
122,19,19,18,3,0,105.55,3,caught,2,,v West Indies,Kanpur,27 Nov 2013,ODI # 3439
123,31,41,35,5,0,88.57,3,caught,2,,v South Africa,Johannesburg,5 Dec 2013,ODI # 3442
124,0,7,5,0,0,0.00,3,caught,2,,v South Africa,Durban,8 Dec 2013,ODI # 3443
125,TDNB,-,-,-,-,-,-,-,-,,v South Africa,Centurion,11 Dec 2013,ODI # 3444
126,123,179,111,11,2,110.81,3,caught,2,,v New Zealand,Napier,19 Jan 2014,ODI # 3456
127,78,88,65,7,2,120.00,3,caught,2,,v New Zealand,Hamilton,22 Jan 2014,ODI # 3458
128,6,27,20,1,0,30.00,3,caught,2,,v New Zealand,Auckland,25 Jan 2014,ODI # 3462
129,2,14,10,0,0,20.00,2,caught,1,,v New Zealand,Hamilton,28 Jan 2014,ODI # 3465
130,82,129,78,7,3,105.12,3,caught,2,,v New Zealand,Wellington,31 Jan 2014,ODI # 3467
131,136,157,122,16,2,111.47,3,bowled,2,,v Bangladesh,Fatullah,26 Feb 2014,ODI # 3474
132,48,66,51,4,1,94.11,3,bowled,1,,v Sri Lanka,Fatullah,28 Feb 2014,ODI # 3476
133,5,29,11,0,0,45.45,3,caught,1,,v Pakistan,Mirpur,2 Mar 2014,ODI # 3479
134,DNB,-,-,-,-,-,-,-,2,,v Afghanistan,Mirpur,5 Mar 2014,ODI # 3483
135,0,1,3,0,0,0.00,3,caught,1,,v England,Cardiff,27 Aug 2014,ODI # 3517
136,40,67,50,2,1,80.00,3,caught,2,,v England,Nottingham,30 Aug 2014,ODI # 3520
137,1*,9,3,0,0,33.33,3,not out,2,,v England,Birmingham,2 Sep 2014,ODI # 3523
138,13,25,21,2,0,61.90,3,caught,2,,v England,Leeds,5 Sep 2014,ODI # 3525
139,2,7,5,0,0,40.00,3,caught,2,,v West Indies,Kochi,8 Oct 2014,ODI # 3531
140,62,124,78,5,0,79.48,4,caught,1,,v West Indies,Delhi,11 Oct 2014,ODI # 3533
141,127,164,114,13,3,111.40,3,run out,1,,v West Indies,Dharamsala,17 Oct 2014,ODI # 3535
142,22,34,21,2,0,104.76,4,caught,1,,v Sri Lanka,Cuttack,2 Nov 2014,ODI # 3539
143,49,-,44,2,2,111.36,4,caught,2,,v Sri Lanka,Ahmedabad,6 Nov 2014,ODI # 3540
144,53,-,61,4,1,86.88,4,caught,2,,v Sri Lanka,Hyderabad,9 Nov 2014,ODI # 3543
145,66,109,64,6,0,103.12,4,run out,1,,v Sri Lanka,Eden Gardens,13 Nov 2014,ODI # 3544
146,139*,192,126,12,3,110.31,4,not out,2,,v Sri Lanka,Ranchi,16 Nov 2014,ODI # 3547
147,9,24,16,0,0,56.25,4,caught,1,,v Australia,Melbourne,18 Jan 2015,ODI # 3582
148,4,13,8,0,0,50.00,4,caught,1,,v England,Brisbane,20 Jan 2015,ODI # 3586
149,3*,8,9,0,0,33.33,4,not out,1,,v Australia,Sydney,26 Jan 2015,ODI # 3592
150,8,26,19,0,0,42.10,3,caught,1,,v England,Perth,30 Jan 2015,ODI # 3595
151,107,168,126,8,0,84.92,3,caught,1,,v Pakistan,Adelaide,15 Feb 2015,ODI # 3602
152,46,106,60,3,0,76.66,3,caught,1,,v South Africa,Melbourne,22 Feb 2015,ODI # 3610
153,33*,49,41,5,0,80.48,3,not out,2,,v U.A.E.,Perth,28 Feb 2015,ODI # 3618
154,33,51,36,5,0,91.66,3,caught,2,,v West Indies,Perth,6 Mar 2015,ODI # 3625
155,44*,64,42,4,1,104.76,3,not out,2,,v Ireland,Hamilton,10 Mar 2015,ODI # 3631
156,38,71,48,4,0,79.16,3,bowled,2,,v Zimbabwe,Auckland,14 Mar 2015,ODI # 3636
157,3,6,8,0,0,37.50,3,caught,1,,v Bangladesh,Melbourne,19 Mar 2015,ODI # 3641
158,1,11,13,0,0,7.69,3,caught,2,,v Australia,Sydney,26 Mar 2015,ODI # 3645
159,1,9,4,0,0,25.00,3,caught,2,,v Bangladesh,Mirpur,18 Jun 2015,ODI # 3658
160,23,57,27,3,1,85.18,3,lbw,1,,v Bangladesh,Mirpur,21 Jun 2015,ODI # 3660
161,25,55,35,1,0,71.42,3,bowled,1,,v Bangladesh,Mirpur,24 Jun 2015,ODI # 3661
162,11,29,18,0,0,61.11,4,caught,2,,v South Africa,Kanpur,11 Oct 2015,ODI # 3689
163,12,24,18,0,0,66.66,4,run out,1,,v South Africa,Indore,14 Oct 2015,ODI # 3692
164,77,155,99,5,0,77.77,3,caught,2,,v South Africa,Rajkot,18 Oct 2015,ODI # 3695
165,138,202,140,6,5,98.57,3,caught,1,,v South Africa,Chennai,22 Oct 2015,ODI # 3698
166,7,11,6,0,1,116.66,3,caught,2,,v South Africa,Wankhede,25 Oct 2015,ODI # 3700
167,91,148,97,9,1,93.81,3,caught,1,,v Australia,Perth,12 Jan 2016,ODI # 3723
168,59,84,67,4,0,88.05,3,run out,1,,v Australia,Brisbane,15 Jan 2016,ODI # 3724
169,117,174,117,7,2,100.00,3,caught,1,,v Australia,Melbourne,17 Jan 2016,ODI # 3725
170,106,131,92,11,1,115.21,3,caught,2,,v Australia,Canberra,20 Jan 2016,ODI # 3726
171,8,11,11,1,0,72.72,3,caught,2,,v Australia,Sydney,23 Jan 2016,ODI # 3727
172,85*,109,81,9,1,104.93,3,not out,2,,v New Zealand,Dharamsala,16 Oct 2016,ODI # 3796
173,9,18,13,1,0,69.23,3,caught,2,,v New Zealand,Delhi,20 Oct 2016,ODI # 3797
174,154*,202,134,16,1,114.92,3,not out,2,,v New Zealand,Mohali,23 Oct 2016,ODI # 3798
175,45,64,51,2,1,88.23,3,caught,2,,v New Zealand,Ranchi,26 Oct 2016,ODI # 3799
176,65,152,76,2,1,85.52,3,caught,1,,v New Zealand,Visakhapatnam,29 Oct 2016,ODI # 3800
177,122,147,105,8,5,116.19,3,caught,2,,v England,Pune,15 Jan 2017,ODI # 3819
178,8,6,5,2,0,160.00,3,caught,1,,v England,Cuttack,19 Jan 2017,ODI # 3821
179,55,81,63,8,0,87.30,3,caught,2,,v England,Eden Gardens,22 Jan 2017,ODI # 3824
180,81*,108,68,6,3,119.11,3,not out,1,,v Pakistan,Birmingham,4 Jun 2017,ODI # 3878
181,0,5,5,0,0,0.00,3,caught,1,,v Sri Lanka,The Oval,8 Jun 2017,ODI # 3882
182,76*,136,101,7,1,75.24,3,not out,2,,v South Africa,The Oval,11 Jun 2017,ODI # 3886
183,96*,96,78,13,0,123.07,3,not out,2,,v Bangladesh,Birmingham,15 Jun 2017,ODI # 3891
184,5,11,9,0,0,55.55,3,caught,2,,v Pakistan,The Oval,18 Jun 2017,ODI # 3894
185,32*,-,47,1,0,68.08,3,not out,1,,v West Indies,Port of Spain,23 Jun 2017,ODI # 3895
186,87,-,66,4,4,131.81,3,caught,1,,v West Indies,Port of Spain,25 Jun 2017,ODI # 3896
187,11,-,22,2,0,50.00,3,caught,1,,v West Indies,North Sound,30 Jun 2017,ODI # 3898
188,3,-,12,0,0,25.00,3,caught,2,,v West Indies,North Sound,2 Jul 2017,ODI # 3900
189,111*,-,115,12,2,96.52,3,not out,2,,v West Indies,Kingston,6 Jul 2017,ODI # 3902
190,82*,-,70,10,1,117.14,3,not out,2,,v Sri Lanka,Dambulla,20 Aug 2017,ODI # 3905
191,4,-,2,1,0,200.00,5,bowled,2,,v Sri Lanka,Pallekele,24 Aug 2017,ODI # 3906
192,3,-,11,0,0,27.27,3,caught,2,,v Sri Lanka,Pallekele,27 Aug 2017,ODI # 3907
193,131,-,96,17,2,136.45,3,caught,1,,v Sri Lanka,Colombo (RPS),31 Aug 2017,ODI # 3908
194,110*,-,116,9,0,94.82,3,not out,2,,v Sri Lanka,Colombo (RPS),3 Sep 2017,ODI # 3909
195,0,7,4,0,0,0.00,3,caught,1,,v Australia,Chennai,17 Sep 2017,ODI # 3910
196,92,148,107,8,0,85.98,3,bowled,1,,v Australia,Eden Gardens,21 Sep 2017,ODI # 3912
197,28,58,35,2,0,80.00,3,caught,2,,v Australia,Indore,24 Sep 2017,ODI # 3914
198,21,23,21,3,0,100.00,3,bowled,2,,v Australia,Bengaluru,28 Sep 2017,ODI # 3917
199,39,73,55,2,0,70.90,3,caught,2,,v Australia,Nagpur,1 Oct 2017,ODI # 3919
200,121,203,125,9,2,96.80,3,caught,1,,v New Zealand,Wankhede,22 Oct 2017,ODI # 3928
