,0,1,2,3,4,5,6,7,8,9,10,11,12,13
44,38,73,62,3,0,61.29,7,caught,2,,v West Indies,Cuttack,29 Nov 2011,ODI # 3217
45,9*,13,8,1,0,112.50,7,not out,2,,v West Indies,Visakhapatnam,2 Dec 2011,ODI # 3219
46,11,25,16,2,0,68.75,7,run out,2,,v West Indies,Ahmedabad,5 Dec 2011,ODI # 3221
47,10,14,10,0,0,100.00,4,caught,1,,v West Indies,Indore,8 Dec 2011,ODI # 3223
48,DNB,-,-,-,-,-,-,-,1,,v West Indies,Chennai,11 Dec 2011,ODI # 3224
49,19,34,25,0,0,76.00,7,caught,2,,v Australia,Melbourne,5 Feb 2012,ODI # 3231
50,24*,57,28,1,0,85.71,7,not out,2,,v Sri Lanka,Perth,8 Feb 2012,ODI # 3233
51,12,11,8,0,0,150.00,7,caught,2,,v Australia,Adelaide,12 Feb 2012,ODI # 3237
52,3,14,10,0,0,30.00,7,caught,2,,v Sri Lanka,Adelaide,14 Feb 2012,ODI # 3239
53,18,29,35,1,0,51.42,7,caught,2,,v Australia,Brisbane,19 Feb 2012,ODI # 3244
54,17,35,21,1,0,80.95,6,bowled,2,,v Sri Lanka,Brisbane,21 Feb 2012,ODI # 3246
55,8,30,17,1,0,47.05,7,caught,2,,v Australia,Sydney,26 Feb 2012,ODI # 3250
56,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Hobart,28 Feb 2012,ODI # 3251
57,DNB,-,-,-,-,-,-,-,1,,v Sri Lanka,Mirpur,13 Mar 2012,ODI # 3259
58,4*,8,2,0,0,200.00,7,not out,1,,v Bangladesh,Mirpur,16 Mar 2012,ODI # 3261
59,13,34,23,0,0,56.52,8,caught,2,,v Pakistan,Eden Gardens,3 Jan 2013,ODI # 3315
60,27,71,39,0,2,69.23,8,caught,1,,v Pakistan,Delhi,6 Jan 2013,ODI # 3316
61,7,17,9,0,0,77.77,7,bowled,2,,v England,Rajkot,11 Jan 2013,ODI # 3318
62,61*,60,37,8,2,164.86,7,not out,1,,v England,Kochi,15 Jan 2013,ODI # 3320
63,DNB,-,-,-,-,-,-,-,2,,v England,Ranchi,19 Jan 2013,ODI # 3322
64,21*,31,27,2,0,77.77,7,not out,2,,v England,Mohali,23 Jan 2013,ODI # 3327
65,39,65,65,1,2,60.00,7,caught,1,,v England,Dharamsala,27 Jan 2013,ODI # 3329
66,47*,37,29,7,1,162.06,7,not out,1,,v South Africa,Cardiff,6 Jun 2013,ODI # 3363
67,DNB,-,-,-,-,-,-,-,2,,v West Indies,The Oval,11 Jun 2013,ODI # 3368
68,DNB,-,-,-,-,-,-,-,2,,v Pakistan,Birmingham,15 Jun 2013,ODI # 3372
69,DNB,-,-,-,-,-,-,-,2,,v Sri Lanka,Cardiff,20 Jun 2013,ODI # 3376
70,33*,35,25,2,2,132.00,7,not out,1,,v England,Birmingham,23 Jun 2013,ODI # 3377
71,15,27,20,2,0,75.00,7,bowled,1,,v West Indies,Kingston,30 Jun 2013,ODI # 3380
72,49*,76,62,4,1,79.03,7,not out,2,,v Sri Lanka,Kingston,2 Jul 2013,ODI # 3382
